005880,대한해운,77324,-23250,4.48,5186,20.0,0.86,10.54,27104,15607,1009,1092,5679
005930,삼성전자,6443602,-46150,7.70,5997,21.0,1.64,3.06,28126,2395754,536450,421867,2962518
005935,삼성전자우,682361,-38050,0.00,0,,0.00,,0,,,,343831
005940,NH투자증권,699177,+12750,10.90,1170,7.4,0.79,,16087,11684,4592,3496,35880
005945,NH투자증권우,12813,+8970,0.00,0,,0.00,,0,,,,1693
005950,이수화학,40996,-11750,37.90,310,1.6,0.63,10.85,18553,15078,344,23,1795
005960,동부건설,39503,-9740,2.13,4572,34.6,0.68,1.83,14425,7015,256,963,2032
005965,동부건설우,938,+17950,0.00,0,,0.00,,0,,,,41
005980,성지건설,0,8770,0.00,0,-18.6,2.00,,4390,1124,-48,-92,1246
006040,동원산업,2752,+295000,5.95,49609,19.7,1.10,6.09,269402,23811,2246,1678,9921
006060,화승인더,482098,-8530,12.87,663,15.4,1.95,5.70,4379,11519,948,485,4719
006090,사조오양,27000,+11550,4.54,2546,17.3,0.73,6.11,15779,3102,242,240,1088
006110,삼아알미늄,430257,-6030,548.18,11,0.1,0.64,11.76,9478,1369,35,1,663
006120,SK디스커버리,29728,+31850,1.04,30647,54.0,0.36,9.11,88491,67467,1098,8023,6064
006125,SK디스커버리우,2131,-15600,0.00,0,,0.00,,0,,,,212
006200,한국전자홀딩스,59582,879,8.70,101,3.7,0.34,2.82,2552,2574,62,50,411
006220,제주은행,6364,-5680,5.12,1110,6.8,0.31,,18293,1765,337,251,1257
006260,LS,112055,-67300,6.30,10691,11.5,0.80,7.29,84524,95151,4072,3648,21671
006280,녹십자,29997,+186500,39.98,4665,5.2,2.10,18.27,89010,12879,903,567,21795
006340,대원전선,759759,+1960,196.00,10,0.9,1.73,38.54,1136,5051,10,16,1335
006345,대원전선우,53481,-4150,0.00,0,,0.00,,0,,,,109
006360,GS건설,369746,-48050,0.00,0,-5.2,1.09,12.90,44190,116795,3187,-1637,37563
006370,대구백화점,1511,-9710,0.00,0,-4.7,0.31,,31301,947,-131,-156,1051
006380,카프로,163208,+6360,20.58,309,4.8,0.97,5.94,6590,5413,242,123,2544
006390,한일현대시멘트,140067,+74300,20.25,3670,34.9,5.95,31.00,12492,3487,249,615,12452
006400,삼성SDI,203911,+224000,22.80,9824,6.0,1.40,27.07,159945,63216,1169,6432,154033
006405,삼성SDI우,1182,+93900,0.00,0,,0.00,,0,,,,1519
006490,인스코비,4855095,+9750,0.00,0,-1.5,23.67,453.03,412,496,-2,-4,8748
006570,대림통상,275,+4620,0.00,0,-3.8,0.64,14.31,7264,1972,20,-43,703
006650,대한유화,32388,+225500,6.50,34701,15.5,0.99,4.42,226646,17794,2842,2145,14658
006660,삼성공조,2039,+10800,7.73,1398,5.6,0.42,-4.44,25465,918,43,110,878
006740,영풍제지,51698,+3735,17.29,216,4.0,0.85,9.40,4400,1051,33,39,829
006800,미래에셋대우,1121120,+7980,8.65,923,7.2,0.75,,10570,17119,6278,5049,52534
006805,미래에셋대우우,9947,+4545,0.00,0,,0.00,,0,,,,640
00680K,미래에셋대우2우B,75546,+4140,0.00,0,,0.00,,0,,,,5796
006840,AK홀딩스,32965,-67200,8.70,7727,15.1,1.27,3.02,52954,33925,2656,1854,8902
006880,신송홀딩스,19938,+5470,0.00,0,-5.8,0.47,31.85,11762,2918,-7,-82,647
006890,태경화학,45414,+4890,34.68,141,1.7,0.58,12.26,8401,489,18,16,567
006980,우성사료,112906,3170,68.91,46,0.7,0.59,59.90,5359,2755,-19,10,980
007070,GS리테일,86306,-36950,24.07,1535,5.9,1.40,8.38,26369,82666,1657,1151,28452
007110,일신석재,3111453,+2200,1100.00,2,0.3,3.36,110.13,655,527,10,2,1704
007120,미래아이앤지,255711,+530,0.00,0,-4.6,0.84,,634,77,-29,-27,549
007160,사조산업,11128,-58400,6.60,8847,12.2,0.76,8.08,76465,8160,591,541,2920
007210,벽산,49573,+3305,17.77,186,4.7,0.97,5.86,3394,4147,216,134,2266
007280,한국특수형강,25980,2995,4.66,643,19.2,0.87,4.58,3430,3463,85,116,540
007310,오뚜기,3971,-745000,18.88,39458,12.3,2.33,12.10,319178,21262,1461,1324,25628
007340,디티알오토모티브,12839,+33500,12.70,2637,7.8,0.68,3.56,49436,8779,595,535,3348
007460,에이프로젠 KIC,146175,10050,85.90,117,2.5,3.34,98.85,3005,449,18,23,5002
007540,샘표,21603,-31400,8.65,3632,6.4,0.64,2.64,49201,2748,180,128,903
007570,일양약품,71988,+33650,0.00,0,-0.5,3.37,21.60,9996,2698,239,57,6409
007575,일양약품우,352,+22900,0.00,0,,0.00,,0,,,,102
007590,동방아그로,34242,-7650,15.00,510,4.6,0.81,5.88,9492,1202,67,59,1042
007610,선도전기,604239,+5740,61.72,93,1.9,1.15,34.74,4999,1084,15,17,1033
007630,폴루스바이오팜,136967,+15450,0.00,0,-18.1,17.60,,878,296,-51,-30,4888
007660,이수페타시스,156013,-3410,0.00,0,-7.6,0.82,16.36,4184,5313,-80,-149,1407
007690,국도화학,4350,+58300,8.21,7101,9.2,0.74,5.41,78858,10760,565,420,3388
007700,F&F,105089,+95000,19.54,4863,28.7,4.94,13.31,19218,5605,981,749,14630
007810,코리아써키트,27894,+6740,7.88,855,6.6,0.50,2.83,13413,5916,111,296,1592
007815,코리아써우,1971,-3345,0.00,0,,0.00,,0,,,,99
00781K,코리아써키트2우B,806,+4825,0.00,0,,0.00,,0,,,,38
007860,서연,44716,+4805,0.00,0,-2.8,0.22,5.65,21594,29132,-258,-222,1128
007980,태평양물산,42291,-2895,13.16,220,7.9,1.06,10.52,2730,9222,237,99,1445
008040,사조동아원,63204,-1400,3.97,353,26.4,1.21,11.16,1153,3951,293,292,1976
008060,대덕전자,91278,+8320,9.73,855,7.2,0.78,3.00,10658,5121,306,356,4060
008110,대동전자,362,-3780,18.09,209,0.4,0.33,-6.50,11615,398,-3,7,397
008250,이건산업,174208,-13200,23.16,570,3.4,0.81,9.44,16251,2987,160,54,1237
008260,NI스틸,116718,+2990,7.75,386,11.9,0.87,7.47,3452,1506,156,110,855
008350,남선알미늄,5112872,+1260,6.40,197,16.1,0.94,6.60,1338,4007,208,217,1388
008355,남선알미우,40113,+11350,0.00,0,,0.00,,0,,,,35
008420,문배철강,1794383,+3880,6.97,557,10.5,0.78,15.56,4964,1560,65,101,796
008490,서흥,11225,+29600,14.84,1995,8.7,1.27,9.24,23330,3500,373,264,3424
008500,일정실업,125,-18550,0.00,0,-10.4,0.44,,42431,491,-64,-57,223
008560,메리츠종금증권,801564,+3700,5.84,634,13.8,0.83,,4478,8484,4436,3552,22409
008600,윌비스,411951,-1470,133.64,11,0.4,0.63,8.56,2350,2910,70,7,838
008700,아남전자,8481170,+3985,0.00,0,-2.5,4.44,49.90,898,1763,35,-17,3073
008730,율촌화학,65221,12950,11.76,1101,8.3,0.96,6.62,13537,4922,404,273,3212
008770,호텔신라,405818,+107500,161.17,667,3.8,6.44,31.91,16687,40115,731,253,42192
008775,호텔신라우,2417,+56600,0.00,0,,0.00,,0,,,,426
008870,금비,686,-69000,15.88,4344,3.8,0.74,3.78,93582,1855,117,66,690
008930,한미사이언스,88810,+80500,164.96,488,4.6,7.68,272.99,10484,6523,140,308,51117
008970,동양철관,3153292,+2775,0.00,0,-45.9,4.57,498.43,607,1471,-65,-306,2467
009070,KCTC,54355,+2815,9.45,298,5.0,0.46,8.75,6092,3646,116,90,845
009140,경인전자,120,-23100,0.00,0,-5.2,0.65,,35687,220,-7,-30,363
009150,삼성전기,707222,+152500,71.30,2139,3.8,2.80,14.30,54531,68385,3062,1773,113908
009155,삼성전기우,18211,+53600,0.00,0,,0.00,,0,,,,1558
009160,SIMPAC,128787,+2780,5.46,509,5.4,0.34,11.04,8280,2306,117,129,1819
009180,한솔로지스틱스,150726,-2120,12.18,174,6.3,0.74,5.70,2864,3553,23,29,349
009190,대양금속,13984,-5190,6.91,751,46.5,5.24,6.58,990,1729,129,99,639
009200,무림페이퍼,138499,+3535,5.51,641,6.7,0.36,6.40,9866,10346,698,409,1471
009240,한샘,96329,-87600,16.18,5413,18.3,4.06,12.79,21565,20625,1405,959,20616
009270,신원,2296113,+2385,0.00,0,-5.4,0.89,32.85,2670,6399,8,-98,1830
009275,신원우,5915,+59500,0.00,0,,0.00,,0,,,,54
009290,광동제약,349764,+7480,13.08,572,6.1,1.00,7.88,7476,11416,357,231,3921
009310,참엔지니어링,98600,-1635,8.98,182,18.4,1.68,0.97,976,2763,297,146,804
009320,대우부품,259905,-2250,36.89,61,7.9,2.81,19.37,800,580,30,29,1072
009410,태영건설,200647,-13900,10.52,1321,10.1,1.15,5.23,12120,32664,3111,1233,10620
009415,태영건설우,14287,-5810,0.00,0,,0.00,,0,,,,149
009420,한올바이오파마,926285,+29550,259.21,114,5.4,13.88,253.97,2129,842,35,58,15437
009440,KC그린홀딩스,24852,-4405,18.99,232,3.2,0.61,3.21,7226,3524,198,94,988
009450,경동나비엔,45195,+55000,26.28,2093,10.7,2.73,11.38,20135,6847,478,270,7007
009460,한창제지,588544,+1010,5.10,198,18.3,0.86,3.52,1177,2009,175,118,603
009470,삼화전기,213071,-29700,22.97,1293,30.2,5.49,18.22,5410,2070,86,101,1964
009540,현대중공업,160881,-114000,2.66,42777,18.2,0.61,15.79,187375,154688,146,26931,78849
009580,무림P&P,596621,+11200,19.15,585,6.7,1.24,10.66,9029,6079,447,365,6985
009680,모토닉,8948,+9430,16.51,571,3.2,0.79,0.93,11991,2115,128,127,3112
009770,삼정펄프,290,36600,8.77,4172,5.8,0.50,0.00,73362,1434,77,104,915
009810,엔케이물산,1153107,-696,0.00,0,-14.7,0.98,,709,281,-27,-78,561
009830,한화케미칼,956487,+19600,3.90,5021,14.6,0.54,5.41,36250,93418,7564,8345,31970
009835,한화케미칼우,5897,+12500,0.00,0,,0.00,,0,,,,140
009970,영원무역홀딩스,1153,+54500,8.83,6169,8.2,0.84,2.13,65108,23848,2103,1176,7431
010040,한국내화,84899,-3265,5.96,548,10.1,0.61,7.39,5387,2704,108,116,746
010050,우리종금,52214401,+787,18.74,42,8.7,1.82,,433,1835,217,202,5306
010060,OCI,216166,+109500,11.12,9849,7.2,0.78,5.92,140563,36316,2844,2326,26115
010100,한국프랜지,4922889,+1860,0.00,0,-9.8,0.27,17.64,6832,9850,-171,-236,566
010120,LS산전,87258,+71200,19.87,3583,9.5,1.86,9.64,38191,23437,1584,1060,21360
010130,고려아연,23223,+395500,11.11,35591,11.0,1.25,4.96,315862,65967,8948,6340,74631
010140,삼성중공업,2572320,-7000,0.00,0,-5.6,0.53,,13097,79012,-5242,-3407,44100
010145,삼성중공우,1528,+48550,0.00,0,,0.00,,0,,,,56
010420,한솔PNS,361510,+1330,11.08,120,7.1,0.76,1.97,1754,2238,34,25,273
010580,지코,946918,+770,0.00,0,-29.1,1.96,352.38,392,721,-29,-54,389
010600,웰바이오텍,112176,-7900,0.00,0,-29.6,4.73,,1670,708,-51,-87,1830
010620,현대미포조선,161252,-95100,4.34,21910,20.1,0.86,11.03,110839,24534,1079,4452,19020
010640,진양폴리,17582,+2025,37.50,54,3.0,1.11,67.71,1820,236,-8,5,203
010660,화천기계,481,20900,71.09,294,0.5,0.37,3.61,55972,2084,3,6,460
010690,화신,34472,-3245,0.00,0,-8.1,0.32,11.12,10100,10669,-228,-309,1133
010770,평화홀딩스,19837,-4990,0.00,0,-1.3,0.44,13.45,11284,5501,-60,-55,730
010780,아이에스동서,65657,+35700,5.62,6355,19.9,1.03,4.28,34537,18330,3245,1950,11006
010820,퍼스텍,1821159,+5200,66.67,78,4.9,3.19,50.19,1628,1620,11,38,2432
010950,S-Oil,311255,+123000,11.49,10706,18.8,2.10,9.88,58682,208914,13733,12465,138477
010955,S-Oil우,21246,+91900,0.00,0,,0.00,,0,,,,3696
010960,삼호개발,60860,-5320,6.19,860,13.8,0.81,2.37,6578,2657,242,214,1330
011000,진원생명과학,274277,+6150,0.00,0,-65.6,3.56,,1726,272,-249,-237,1302
011070,LG이노텍,779448,-137000,18.55,7386,9.4,1.66,6.72,82426,76414,2965,1748,32424
011090,에넥스,126563,+1420,36.41,39,3.7,1.43,11.72,995,4345,35,21,852
011150,CJ씨푸드,47092,+2690,21.18,127,8.0,1.62,10.45,1662,1646,66,46,967
011155,CJ씨푸드1우,307,+28250,0.00,0,,0.00,,0,,,,57
011160,두산건설,64823,+2155,0.00,0,-18.9,0.22,12.91,9944,15359,589,-1840,1580
011170,롯데케미칼,144650,+311500,4.75,65625,21.5,0.93,2.76,335215,158745,29297,22846,106768
011200,현대상선,1304652,-4890,0.00,0,-130.3,1.71,,2853,50280,-4068,-12182,15247
011210,현대위아,96793,-43200,0.00,0,-2.0,0.37,7.24,115466,74874,167,-630,11748
011230,삼화전자,209647,-3650,0.00,0,-54.2,5.45,24.66,670,442,-13,-32,382
011280,태림포장,45600,+3450,0.00,0,-0.0,0.79,17.27,4343,5657,33,-7,2443
011300,성안,35191,+655,0.00,0,-11.6,0.43,18.30,1506,2031,-50,-87,372
011330,유니켐,135546,+1560,13.57,115,18.5,2.28,26.56,684,661,36,59,875
011390,부산산업,50732,+218500,73.77,2962,6.4,4.61,18.35,47358,1178,68,48,2307
011420,갤럭시아에스엠,72792,-1690,0.00,0,-13.8,1.15,,1470,373,-35,-59,466
011500,한농화성,27064,+4610,8.10,569,8.3,0.66,6.34,6935,2363,79,87,721
011690,유양디앤유,948327,+9680,118.05,82,4.4,4.01,1110.49,2413,1121,-32,41,5401
011700,한신기계,101641,2620,17.82,147,6.0,1.09,9.16,2407,562,62,47,850
011760,현대상사,234321,-32050,16.27,1970,6.3,1.17,16.27,27347,43060,340,251,4240
011780,금호석유,126403,+102500,13.40,7647,12.3,1.86,9.74,55019,50648,2626,2176,31229
011785,금호석유우,2385,+35600,0.00,0,,0.00,,0,,,,1076
011790,SKC,104101,+45750,14.74,3104,7.7,1.18,9.91,38631,26535,1757,1363,17172
011810,STX,202716,-18850,0.90,20985,-232.2,8.48,11.53,2224,18039,441,3344,3367
011930,신성이엔지,337518,-1385,0.00,0,-38.3,2.93,23.73,473,9905,-57,-392,2396
012030,DB,484471,+843,0.00,0,-0.5,1.15,27.36,735,1995,41,-8,1696
012160,영흥철강,406938,+1305,0.00,0,-2.5,0.67,18.77,1945,1774,11,-42,1120
012170,키위미디어그룹,1702926,-449,0.00,0,-62.5,1.38,,326,359,-43,-390,820
012200,계양전기,46178,+4180,16.39,255,4.8,0.78,5.77,5364,3399,113,91,1363
012205,계양전기우,123704,-9510,0.00,0,,0.00,,0,,,,133
012280,영화금속,247322,+1505,14.07,107,6.8,0.97,11.56,1544,1805,72,47,684
012320,경동인베스트,7590,-49000,2.36,20799,11.0,0.33,1.98,149216,1951,364,519,1159
012330,현대모비스,132948,+232000,14.01,16558,5.4,0.77,6.04,300935,351446,20249,15577,225838
012450,한화에어로스페이스,271974,+24450,0.00,0,-2.1,0.59,10.27,41433,42155,829,-477,12724
012510,더존비즈온,48503,+56800,42.07,1350,23.8,9.16,24.28,6203,2056,517,406,16854
012600,청호컴넷,3647,-3025,0.00,0,-22.0,1.07,,2816,474,-70,-57,253
012610,경인양행,227273,+6010,66.78,90,1.9,1.25,18.15,4812,3000,74,48,2428
012630,HDC,1608404,+24550,4.26,5763,14.4,0.63,0.88,38991,53587,6461,4137,7720
012690,모나리자,44177,3340,29.56,113,6.0,1.75,11.42,1914,1174,50,41,1221
012750,에스원,32517,+86200,20.33,4239,12.4,2.71,8.27,31786,19423,2026,1433,32755
012800,대창,333024,-1105,6.66,166,8.3,0.63,7.41,1766,9833,406,143,1007
013000,세우글로벌,225418,+1655,87.11,19,1.4,1.22,14.86,1361,364,17,4,392
013360,일성건설,594270,+1830,0.00,0,-13.2,1.17,9.10,1560,4208,129,-120,989
013520,화승알앤에이,28081,-2300,0.00,0,-14.2,0.55,8.20,4172,14434,358,-418,1485
013570,디와이,22111,5670,6.92,819,6.2,0.44,3.01,12954,8223,454,409,1492
013580,계룡건설,64549,-24650,4.03,6112,16.7,0.65,4.05,37841,22408,1150,565,2201
013700,까뮤이앤씨,111024,+1255,6.61,190,15.3,0.96,6.91,1309,1722,101,84,567
013870,지엠비코리아,47970,+7040,11.35,620,5.1,0.59,6.19,12011,4668,135,118,1343
014130,한익스프레스,41032,-4820,8.64,558,11.2,0.92,9.82,5242,5279,101,67,578
014160,대영포장,402664,+908,0.00,0,-2.2,0.75,21.62,1213,3121,-27,-30,984
014280,금강공업,2285,+23750,4.40,5400,9.0,0.43,2.82,54792,6132,460,266,1153
014285,금강공업우,1845,-36800,0.00,0,,0.00,,0,,,,43
014440,영보화학,31306,-4140,2.76,1502,23.2,0.59,2.60,6986,1646,125,296,828
014530,극동유화,27239,-3465,7.79,445,10.5,0.81,8.04,4256,4901,136,151,1208
014580,백광소재,120021,-3320,16.12,206,5.0,0.80,6.59,4162,2122,74,67,916
014680,한솔케미칼,34711,-83900,17.15,4893,18.0,2.95,9.95,28396,5216,792,581,9477
014710,사조씨푸드,31353,-6640,5.91,1124,9.9,0.55,10.52,12168,3782,158,194,1143
014790,한라,229444,-5700,10.67,534,12.8,0.70,5.80,8199,19206,1572,466,2170
014820,동원시스템즈,29152,+32700,11.85,2759,20.8,2.19,7.96,14935,12832,1026,847,8377
014825,동원시스템즈우,281,+23150,0.00,0,,0.00,,0,,,,61
014830,유니드,11577,50100,11.25,4454,6.2,0.68,6.41,73283,7624,671,411,4454
014910,성문전자,126786,2365,0.00,0,-9.4,1.63,32.05,1450,461,-5,-27,461
014915,성문전자우,3937,+7940,0.00,0,,0.00,,0,,,,48
014990,인디에프,532668,+2160,166.15,13,1.2,1.91,26.44,1128,2011,16,8,1273
015020,이스타코,142598,+859,0.00,0,-4.4,0.89,118.51,965,539,0,-30,368
015230,대창단조,1619,+44600,7.27,6136,7.7,0.54,2.21,81948,2576,189,127,892
015260,에이엔피,261388,+620,0.00,0,-20.1,0.66,,944,1012,-60,-127,513
015350,부산가스,656,-36050,8.01,4501,8.0,0.68,3.36,52811,9352,378,450,3966
015360,예스코홀딩스,289,39700,8.86,4481,3.6,0.37,4.54,106531,11152,244,271,2382
015540,메디플란트,10046,+7980,0.00,0,-110.6,4.69,,1703,666,-58,-73,427
015590,큐로,237473,+808,0.00,0,-10.7,1.22,15.32,662,1562,67,-71,1008
015760,한국전력,850898,+30750,15.20,2023,1.8,0.28,4.79,111660,598149,49532,14414,197404
015860,일진홀딩스,36551,-4460,0.00,0,-7.1,0.82,16.64,5439,9447,63,-198,2201
015890,태경산업,65079,6500,17.33,375,6.1,1.04,6.76,6261,5637,196,78,1900
016090,대현,61085,+2570,9.11,282,7.4,0.67,4.00,3819,2837,139,125,1164
016360,삼성증권,138703,+31900,10.18,3135,6.6,0.65,,49380,9670,3603,2710,28487
016380,동부제철,3632,+8050,0.00,0,-86.5,1.24,18.84,6506,25962,-118,-1245,2192
016385,동부제철우,137,+37450,0.00,0,,0.00,,0,,,,60
016450,한세예스24홀딩스,86428,+8390,10.49,800,11.5,1.18,4.56,7133,24623,784,604,3356
016580,환인제약,34958,+21000,11.80,1780,11.7,1.61,9.70,13069,1480,297,272,3906
016590,신대양제지,38553,+89800,12.77,7032,10.4,1.31,11.29,68314,5128,288,272,3619
016610,DB금융투자,49987,+4250,39.72,107,0.7,0.30,,14360,2220,224,154,1804
016710,대성홀딩스,1871,+7320,5.59,1309,5.3,0.29,3.62,24992,9031,245,322,1178
016740,두올,75219,+3910,9.31,420,9.9,0.86,3.25,4554,3450,220,142,713
016800,퍼시스,552,-30500,13.05,2338,5.9,0.91,6.72,33427,2895,230,221,3508
016880,웅진,149845,-2725,77.86,35,0.7,0.55,3.45,4973,2828,104,9,1980
017040,광명전기,317628,+3200,0.00,0,-2.2,1.58,32.84,2029,1016,22,-20,1387
017180,명문제약,1768075,+6770,21.16,320,8.3,1.70,25.75,3985,1401,75,81,1661
017370,우신시스템,6863,-8990,0.00,0,-0.7,1.41,15.72,6391,2440,67,-8,1646
017390,서울가스,41,-88000,9.41,9350,4.0,0.48,-0.58,182485,13504,101,366,4400
017550,수산중공업,322106,-1700,30.36,56,3.2,0.99,12.93,1712,1019,33,29,918
017670,SK텔레콤,152870,+263500,7.20,36582,15.4,1.19,5.59,220967,175200,15366,26576,212765
017800,현대엘리베이,426329,+104000,27.36,3801,11.6,3.06,18.09,33952,19937,1353,790,28245
017810,풀무원,5012,+119000,11.51,10339,14.6,1.69,6.10,70316,22381,535,304,4533
017900,광전자,62252,+2555,46.45,55,1.4,0.72,3.40,3558,1774,83,29,1480
017940,E1,5320,65800,4.51,14600,7.4,0.38,13.46,171187,44082,937,868,4514
017960,한국카본,412983,6230,346.11,18,0.2,0.88,13.73,7059,2391,49,7,2739
018250,애경산업,301333,+71500,40.06,1785,37.2,12.94,33.12,5524,6289,497,381,18746
018260,삼성에스디에스,114694,+232500,33.91,6856,9.9,3.24,14.16,71833,92992,7316,5418,179903
018470,조일알미늄,209885,-1105,0.00,0,-0.9,0.39,17.96,2804,2992,-4,-18,769
018500,동원금속,205809,-1170,0.00,0,-14.9,0.75,6.70,1564,4289,-31,-94,547
018670,SK가스,11071,-84100,7.21,11663,7.1,0.51,11.97,165535,66897,1254,1499,7615
018880,한온시스템,462179,+11950,22.09,541,15.2,3.22,9.71,3707,55857,4684,2984,63789
019170,신풍제약,414900,+7450,177.38,42,1.0,1.91,24.85,3893,1850,90,21,3947
019175,신풍제약우,27530,-7910,0.00,0,,0.00,,0,,,,174
019180,티에이치엔,67565,-2375,13.49,176,8.6,1.13,6.46,2100,3127,97,31,428
019440,세아특수강,485,-17100,6.08,2814,7.8,0.47,4.32,36363,7299,351,237,1465
019490,하이트론,5351,-4375,0.00,0,-29.6,0.74,,5909,376,-114,-114,242
019680,대교,24224,+7240,15.54,466,6.3,1.12,5.09,6440,8122,455,416,6132
019685,대교우B,13247,-4745,0.00,0,,0.00,,0,,,,922
020000,한섬,41122,+38350,15.65,2451,6.0,1.02,12.36,37575,12287,550,539,9446
020120,키다리스튜디오,250031,-3310,0.00,0,-13.5,3.18,,1041,143,-5,-23,524
020150,일진머티리얼즈,1624171,+54800,53.41,1026,10.3,4.75,31.30,11531,4540,495,422,25269
020560,아시아나항공,413093,+4195,3.42,1227,24.7,0.75,7.01,5607,62271,2759,2479,8610
020760,일진디스플,99552,4200,6.75,622,24.0,1.44,4.47,2919,2513,197,176,1189
021050,서원,102510,1170,29.25,40,2.1,0.63,9.92,1856,2572,128,20,555
021240,코웨이,91759,91500,20.41,4484,30.1,6.97,10.26,13128,25168,4727,3256,67527
021820,세원정공,1165,-9810,35.67,275,0.6,0.23,-7.91,42950,2330,-95,-22,981
023000,삼원강재,2276,2950,10.73,275,5.7,0.61,3.99,4874,2762,126,110,1180
023150,MH에탄올,2983,-5370,5.70,942,10.4,0.60,20.82,8930,520,81,43,396
023350,한국종합기술,57197,-5400,0.00,0,-6.6,0.52,,10446,1996,-73,-78,591
023450,동남합성,7,-61100,54.36,1124,2.8,1.57,8.94,38920,1374,9,16,803
023530,롯데쇼핑,78223,+180000,0.00,0,-0.9,0.40,6.21,450130,181799,5299,-206,50920
023590,다우기술,105280,-22300,8.42,2648,11.5,0.95,-5.28,23560,13911,3315,2431,10005
023800,인지컨트롤스,41112,-5730,0.00,0,-0.0,0.45,6.79,12671,5409,50,-9,869
023810,인팩,2079,-4475,0.00,0,-1.5,0.44,14.32,10078,2388,-24,-20,448
023960,에쓰씨엔지니어링,222476,-1930,0.00,0,-33.3,1.86,15.20,1038,2517,47,-144,483
024070,WISCOM,11165,-3245,811.25,4,0.1,0.42,0.53,7754,1169,3,1,488
024090,디씨엠,1075,-12350,9.01,1371,8.6,0.93,4.23,13211,1336,166,141,1445
024110,기업은행,382208,+15050,6.91,2178,8.0,0.50,,29937,80760,20283,15085,84277
024720,한국콜마홀딩스,40440,-38500,22.88,1683,10.3,2.19,10.04,17540,4906,618,517,6907
024890,대원화성,69727,+2060,52.82,39,2.2,1.17,8.53,1755,1184,100,16,850
024900,덕양산업,67285,-1480,64.35,23,1.3,0.81,4.11,1825,10465,44,13,482
025000,KPX케미칼,790,+64700,11.67,5543,6.2,0.72,4.03,89789,7037,300,271,3131
025530,SJM홀딩스,9551,-3905,3.46,1130,11.0,0.40,-1.32,9716,1698,104,193,583
025540,한국단자,6832,-43600,9.12,4783,7.7,0.67,2.66,64864,7444,661,498,4541
025560,미래산업,1747874,+226,0.00,0,-20.4,2.35,,96,345,-95,-137,1428
025620,제이준코스메틱,305654,20050,18.06,1110,25.7,4.18,23.21,4796,1297,223,274,5317
025750,한솔홈데코,919766,+1740,39.55,44,2.4,0.91,12.16,1912,2543,95,36,1402
025820,이구산업,56960,+1795,5.34,336,10.6,0.54,8.83,3302,2293,142,112,600
025860,남해화학,154135,-14950,26.70,560,6.6,1.76,15.25,8478,11224,281,267,7427
025890,한국주강,16652,+2360,0.00,0,-7.9,0.47,,4982,299,-21,-47,267
026890,디피씨,253168,+3480,18.51,188,5.2,1.06,7.94,3277,1548,122,73,1450
026940,부국철강,159560,+2890,24.91,116,2.1,0.51,14.41,5626,1461,13,23,578
026960,동서,53449,+23300,18.90,1233,10.2,1.90,31.65,12239,5591,477,1261,23230
027390,한화갤러리아타임월드,22469,+32500,0.00,0,-4.4,0.81,23.15,40158,3307,-73,-107,1950
027410,BGF,133115,-9370,0.12,74964,428.6,0.43,4.50,21952,1238,104,34979,8936
027740,마니커,2516356,-897,0.00,0,-12.5,1.21,14.28,742,2546,69,-103,1194
027970,세하,38122,+1460,0.00,0,-15.8,2.32,23.48,629,1645,7,-25,432
028050,삼성엔지니어링,549296,-16350,0.00,0,-4.5,3.12,31.55,5236,55362,469,-521,32046
028100,동아지질,136133,+18800,12.42,1514,11.2,1.38,3.25,13585,3397,203,171,2162
028260,삼성물산,179234,123500,31.84,3879,3.1,1.05,19.19,117902,292790,8813,4811,234267
02826K,삼성물산우B,511,+76800,0.00,0,,0.00,,0,,,,1250
028670,팬오션,1006318,-5280,19.70,268,5.8,1.18,10.43,4469,23362,1950,1413,28224
029460,케이씨,128052,+21450,8.03,2671,27.7,1.37,3.06,15692,5730,555,850,2907
029530,신도리코,7435,-50300,15.61,3222,3.7,0.59,-1.44,84905,5584,326,317,5070
029780,삼성카드,72859,+34950,9.91,3528,5.7,0.58,,59753,30113,5056,3867,40493
030000,제일기획,173175,-19350,15.42,1255,15.8,2.63,9.66,7354,33750,1565,1284,22260
030200,KT,489061,+28800,14.80,1946,4.1,0.64,2.39,44749,233873,13753,5615,75200
030210,KTB투자증권,346419,+3760,8.41,447,7.7,0.55,,6862,2327,428,363,2268
030610,교보증권,63473,+9460,4.50,2103,9.4,0.42,,22662,2642,912,733,3406
030720,동원수산,38382,-9790,7.43,1318,14.7,1.04,7.73,9421,1617,66,51,453
030790,동양네트웍스,685596,-2720,0.00,0,-33.9,3.17,,857,863,-78,-203,2566
031430,신세계인터내셔날,52823,+196000,58.14,3371,5.0,2.83,27.65,69236,11025,254,241,13994
031440,신세계푸드,14726,+118500,22.26,5324,6.7,1.46,8.05,81360,12075,298,206,4589
031820,콤텍시스템,33120109,+1700,70.83,24,1.5,1.07,12.64,1592,1436,21,9,813
032350,롯데관광개발,40929,+18100,244.59,74,2.0,4.81,134.27,3761,703,52,34,8216
032560,황금에스티,80133,-11150,7.78,1434,9.7,0.72,5.24,15528,2247,275,227,1561
032640,LG유플러스,2027791,+16300,13.01,1253,10.9,1.36,3.95,11985,122794,8263,5471,71168
032830,삼성생명,166995,-91500,14.09,6494,4.2,0.62,,146795,166458,16906,12632,183000
033180,필룩스,6513817,+14400,100.00,144,5.1,5.00,72.60,2879,1120,84,37,7751
